date,value,source,parser
2023-01-13,102.2,backfill:yahoo DX-Y.NYB,backfill
2023-01-17,102.39,backfill:yahoo DX-Y.NYB,backfill
2023-01-18,102.36,backfill:yahoo DX-Y.NYB,backfill
2023-01-19,102.06,backfill:yahoo DX-Y.NYB,backfill
2023-01-20,102.01,backfill:yahoo DX-Y.NYB,backfill
2023-01-23,102.14,backfill:yahoo DX-Y.NYB,backfill
2023-01-24,101.92,backfill:yahoo DX-Y.NYB,backfill
2023-01-25,101.64,backfill:yahoo DX-Y.NYB,backfill
2023-01-26,101.84,backfill:yahoo DX-Y.NYB,backfill
2023-01-27,101.93,backfill:yahoo DX-Y.NYB,backfill
2023-01-30,102.28,backfill:yahoo DX-Y.NYB,backfill
2023-01-31,102.1,backfill:yahoo DX-Y.NYB,backfill
2023-02-01,101.22,backfill:yahoo DX-Y.NYB,backfill
2023-02-02,101.75,backfill:yahoo DX-Y.NYB,backfill
2023-02-03,102.92,backfill:yahoo DX-Y.NYB,backfill
2023-02-06,103.62,backfill:yahoo DX-Y.NYB,backfill
2023-02-07,103.43,backfill:yahoo DX-Y.NYB,backfill
2023-02-08,103.41,backfill:yahoo DX-Y.NYB,backfill
2023-02-09,103.22,backfill:yahoo DX-Y.NYB,backfill
2023-02-10,103.63,backfill:yahoo DX-Y.NYB,backfill
2023-02-13,103.35,backfill:yahoo DX-Y.NYB,backfill
2023-02-14,103.23,backfill:yahoo DX-Y.NYB,backfill
