date,value
2021-09-23,1890.111
2021-09-24,1894.8844
2021-09-25,1885.0248
2021-09-26,1888.7297
2021-09-27,1896.7897
2021-09-28,1908.0856
2021-09-29,1911.774
2021-09-30,1904.7905
2021-10-01,1906.2191
2021-10-02,1909.7365
2021-10-03,1901.6603
2021-10-04,1902.6284
2021-10-05,1916.7756
2021-10-06,1923.1667
2021-10-07,1918.7139
2021-10-08,1910.5757
2021-10-09,1913.1009
2021-10-10,1916.6
2021-10-11,1918.2181
2021-10-12,1917.5448
2021-10-13,1921.6178
2021-10-14,1914.9024
2021-10-15,1915.2209
2021-10-16,1910.6087
2021-10-17,1924.3511
2021-10-18,1929.2688
2021-10-19,1929.9095
2021-10-20,1940.3123
2021-10-21,1940.7242
2021-10-22,1941.7845
2021-10-23,1948.4284
2021-10-24,1956.6182
2021-10-25,1952.3231
2021-10-26,1960.5849
2021-10-27,1967.7736
2021-10-28,1968.0813
2021-10-29,1972.6873
2021-10-30,1980.9676
2021-10-31,1976.861
2021-11-01,1973.0778
2021-11-02,1979.4316
2021-11-03,1978.4738
2021-11-04,1987.5741
2021-11-05,1996.2242
2021-11-06,1994.3066
2021-11-07,1985.3264
2021-11-08,1978.1206
2021-11-09,1977.0226
2021-11-10,1985.6373
2021-11-11,1982.2646
2021-11-12,1990.298
2021-11-13,1993.4958
2021-11-14,1997.2073
2021-11-15,2002.3226
2021-11-16,1991.1241
2021-11-17,1996.9714
2021-11-18,2011.9394
2021-11-19,2015.2376
2021-11-20,2004.3227
2021-11-21,1996.6624
2021-11-22,1991.5666
2021-11-23,1990.9784
2021-11-24,1998.0643
2021-11-25,1991.665
2021-11-26,2003.9308
2021-11-27,1990.8442
2021-11-28,1983.6918
2021-11-29,1994.9692
2021-11-30,1981.3707
2021-12-01,1996.5574
2021-12-02,1984.6543
2021-12-03,1980.1362
2021-12-04,1967.8085
2021-12-05,1979.0623
2021-12-06,1972.8065
2021-12-07,1987.4135
2021-12-08,1985.761
2021-12-09,1979.8484
2021-12-10,1981.7693
2021-12-11,1975.7394
2021-12-12,1987.5055
2021-12-13,1993.2441
2021-12-14,1983.1626
2021-12-15,1984.9743
2021-12-16,1973.6278
2021-12-17,1976.7764
2021-12-18,1977.815
2021-12-19,1967.8011
2021-12-20,1983.0142
2021-12-21,1984.0565
2021-12-22,1969.9481
2021-12-23,1962.5637
2021-12-24,1952.8259
2021-12-25,1958.3435
2021-12-26,1964.9331
2021-12-27,1955.2542
2021-12-28,1947.5474
2021-12-29,1957.0854
2021-12-30,1951.7023
2021-12-31,1940.3138
2022-01-01,1930.6381
2022-01-02,1928.1878
2022-01-03,1920.0497
2022-01-04,1926.8997
2022-01-05,1918.972
2022-01-06,1924.7842
2022-01-07,1914.5271
2022-01-08,1914.8913
2022-01-09,1901.6236
2022-01-10,1890.3793
2022-01-11,1895.4326
2022-01-12,1882.8747
2022-01-13,1878.6643
2022-01-14,1889.7271
2022-01-15,1888.0711
2022-01-16,1876.2089
2022-01-17,1877.8206
2022-01-18,1878.331
2022-01-19,1879.2677
2022-01-20,1869.5159
2022-01-21,1872.3817
2022-01-22,1879.499
2022-01-23,1866.9672
2022-01-24,1859.2735
2022-01-25,1872.0573
2022-01-26,1870.2014
2022-01-27,1878.15
2022-01-28,1878.5463
2022-01-29,1891.3223
2022-01-30,1899.6154
2022-01-31,1896.457
2022-02-01,1907.0378
2022-02-02,1918.4324
2022-02-03,1932.2173
2022-02-04,1923.9026
2022-02-05,1916.9594
2022-02-06,1923.9455
2022-02-07,1923.908
2022-02-08,1916.7089
2022-02-09,1917.1231
2022-02-10,1915.906
2022-02-11,1904.6221
2022-02-12,1909.9387
2022-02-13,1900.8128
2022-02-14,1887.2892
2022-02-15,1891.7439
2022-02-16,1901.0465
2022-02-17,1897.053
2022-02-18,1905.1123
2022-02-19,1903.5941
2022-02-20,1912.4195
2022-02-21,1902.0076
2022-02-22,1891.4651
2022-02-23,1892.9954
2022-02-24,1907.563
2022-02-25,1901.3194
2022-02-26,1914.6169
2022-02-27,1913.0287
2022-02-28,1912.2276
2022-03-01,1899.1909
2022-03-02,1899.8343
2022-03-03,1910.0879
2022-03-04,1905.5415
2022-03-05,1908.6887
2022-03-06,1897.3887
2022-03-07,1903.2111
2022-03-08,1911.7728
2022-03-09,1902.3891
2022-03-10,1904.1735
2022-03-11,1906.7634
2022-03-12,1894.8604
2022-03-13,1896.7199
2022-03-14,1897.5072
2022-03-15,1890.6244
2022-03-16,1880.9214
2022-03-17,1893.8431
2022-03-18,1900.8374
2022-03-19,1912.3134
2022-03-20,1922.6548
2022-03-21,1928.2871
2022-03-22,1920.8679
2022-03-23,1914.2667
2022-03-24,1906.5013
2022-03-25,1895.6925
2022-03-26,1890.3707
2022-03-27,1881.8627
2022-03-28,1885.1754
2022-03-29,1896.3801
2022-03-30,1897.866
2022-03-31,1897.9066
2022-04-01,1900.4956
2022-04-02,1896.8214
2022-04-03,1902.1424
2022-04-04,1903.7604
2022-04-05,1893.162
2022-04-06,1886.673
2022-04-07,1889.6888
2022-04-08,1896.6875
2022-04-09,1903.7483
2022-04-10,1902.2311
2022-04-11,1912.2338
2022-04-12,1920.9624
2022-04-13,1928.8992
2022-04-14,1938.7199
2022-04-15,1927.7892
2022-04-16,1924.2324
2022-04-17,1931.9939
2022-04-18,1936.0184
2022-04-19,1940.3835
2022-04-20,1934.7072
2022-04-21,1936.4833
2022-04-22,1950.8008
2022-04-23,1942.6848
2022-04-24,1929.5369
2022-04-25,1932.0847
2022-04-26,1926.4342
2022-04-27,1939.41
2022-04-28,1929.8712
2022-04-29,1933.8036
2022-04-30,1937.915
2022-05-01,1940.6472
2022-05-02,1955.5116
2022-05-03,1943.1598
2022-05-04,1937.3026
2022-05-05,1924.4206
2022-05-06,1935.449
2022-05-07,1942.5074
2022-05-08,1948.3568
2022-05-09,1938.9598
2022-05-10,1936.5182
2022-05-11,1923.9402
2022-05-12,1927.7676
2022-05-13,1941.3323
2022-05-14,1945.1382
2022-05-15,1931.6482
2022-05-16,1927.3712
2022-05-17,1914.5919
2022-05-18,1902.9978
2022-05-19,1913.3658
2022-05-20,1924.3744
2022-05-21,1922.175
2022-05-22,1908.6964
2022-05-23,1908.8883
2022-05-24,1902.2792
2022-05-25,1905.4919
2022-05-26,1894.7824
2022-05-27,1891.163
2022-05-28,1900.0087
2022-05-29,1914.009
2022-05-30,1919.8269
2022-05-31,1916.6728
2022-06-01,1915.8855
2022-06-02,1920.5137
2022-06-03,1930.1797
2022-06-04,1939.9984
2022-06-05,1935.3207
2022-06-06,1928.8657
2022-06-07,1931.901
2022-06-08,1932.972
2022-06-09,1944.8686
2022-06-10,1941.8993
2022-06-11,1948.1733
2022-06-12,1937.9948
2022-06-13,1934.9097
2022-06-14,1921.3768
2022-06-15,1915.1324
2022-06-16,1917.5293
2022-06-17,1915.1509
2022-06-18,1904.9206
2022-06-19,1902.5342
2022-06-20,1904.6165
2022-06-21,1891.3152
2022-06-22,1883.283
2022-06-23,1879.0697
2022-06-24,1877.0638
2022-06-25,1877.5255
2022-06-26,1866.7011
2022-06-27,1861.7944
2022-06-28,1867.0653
2022-06-29,1857.9242
2022-06-30,1847.8922
2022-07-01,1846.8278
2022-07-02,1846.4786
2022-07-03,1836.4668
2022-07-04,1835.6351
2022-07-05,1840.0816
2022-07-06,1843.8424
2022-07-07,1841.0475
2022-07-08,1833.0444
2022-07-09,1841.7207
2022-07-10,1834.3743
2022-07-11,1824.0963
2022-07-12,1833.3144
2022-07-13,1840.9767
2022-07-14,1839.2886
2022-07-15,1843.2627
2022-07-16,1845.5842
2022-07-17,1833.0723
2022-07-18,1824.9341
2022-07-19,1829.2227
2022-07-20,1826.1961
2022-07-21,1819.0914
2022-07-22,1813.5357
2022-07-23,1827.1885
2022-07-24,1816.657
2022-07-25,1828.2926
2022-07-26,1836.1482
2022-07-27,1848.9367
2022-07-28,1849.6226
2022-07-29,1843.2095
2022-07-30,1835.1819
2022-07-31,1828.2538
2022-08-01,1839.3367
2022-08-02,1838.4428
2022-08-03,1827.5585
2022-08-04,1814.3429
2022-08-05,1807.7639
2022-08-06,1803.5647
2022-08-07,1816.4831
2022-08-08,1817.2915
2022-08-09,1818.9054
2022-08-10,1813.3701
2022-08-11,1816.0494
2022-08-12,1823.9084
2022-08-13,1834.7603
2022-08-14,1841.5765
2022-08-15,1838.5943
2022-08-16,1840.5937
2022-08-17,1851.5261
2022-08-18,1852.5226
2022-08-19,1847.8339
2022-08-20,1849.8918
2022-08-21,1838.5663
2022-08-22,1827.4986
2022-08-23,1818.2748
2022-08-24,1831.8721
2022-08-25,1827.1831
2022-08-26,1832.9818
2022-08-27,1819.4768
2022-08-28,1814.7738
2022-08-29,1804.8952
2022-08-30,1815.8405
2022-08-31,1803.9044
2022-09-01,1798.4644
2022-09-02,1796.9433
2022-09-03,1798.3076
2022-09-04,1786.0697
2022-09-05,1794.8725
2022-09-06,1805.4637
2022-09-07,1804.4944
2022-09-08,1797.8108
2022-09-09,1803.1379
2022-09-10,1804.5489
2022-09-11,1802.228
2022-09-12,1793.8753
2022-09-13,1789.3928
2022-09-14,1776.319
2022-09-15,1765.8202
2022-09-16,1758.0872
2022-09-17,1761.0475
2022-09-18,1769.4714
2022-09-19,1767.333
2022-09-20,1771.5649
2022-09-21,1762.8886
2022-09-22,1756.868
2022-09-23,1760.9251
2022-09-24,1773.5985
2022-09-25,1777.292
2022-09-26,1783.6031
2022-09-27,1771.358
2022-09-28,1759.4019
2022-09-29,1752.1717
2022-09-30,1744.0648
2022-10-01,1744.1558
2022-10-02,1746.8911
2022-10-03,1755.2494
2022-10-04,1752.6156
2022-10-05,1756.357
2022-10-06,1763.8434
2022-10-07,1750.9222
2022-10-08,1758.6819
2022-10-09,1763.2849
2022-10-10,1765.0977
2022-10-11,1758.3244
2022-10-12,1749.1946
2022-10-13,1748.0046
2022-10-14,1753.9892
2022-10-15,1756.5428
2022-10-16,1758.9806
2022-10-17,1761.7747
2022-10-18,1761.7089
2022-10-19,1760.9235
2022-10-20,1761.0496
2022-10-21,1771.2411
2022-10-22,1776.0928
2022-10-23,1782.5454
2022-10-24,1792.3345
2022-10-25,1795.6891
2022-10-26,1787.898
2022-10-27,1781.0463
2022-10-28,1782.8145
2022-10-29,1786.6157
2022-10-30,1778.6375
2022-10-31,1782.8275
2022-11-01,1790.7591
2022-11-02,1793.123
2022-11-03,1802.5575
2022-11-04,1792.5732
2022-11-05,1792.9883
2022-11-06,1780.1508
2022-11-07,1789.7058
2022-11-08,1786.2621
2022-11-09,1785.4957
2022-11-10,1791.7247
2022-11-11,1780.8225
2022-11-12,1774.7142
2022-11-13,1778.7541
2022-11-14,1769.3854
2022-11-15,1772.5816
2022-11-16,1776.4591
2022-11-17,1789.5863
2022-11-18,1779.0988
2022-11-19,1782.6459
2022-11-20,1777.1275
2022-11-21,1783.6058
2022-11-22,1780.443
2022-11-23,1793.1438
2022-11-24,1791.9366
2022-11-25,1786.3745
2022-11-26,1776.3558
2022-11-27,1789.3572
2022-11-28,1792.7426
2022-11-29,1792.4957
2022-11-30,1786.6367
2022-12-01,1780.407
2022-12-02,1783.1617
2022-12-03,1791.1797
2022-12-04,1801.31
2022-12-05,1793.4971
2022-12-06,1789.0808
2022-12-07,1777.2527
2022-12-08,1789.8875
2022-12-09,1784.0454
2022-12-10,1773.7639
2022-12-11,1763.4861
2022-12-12,1772.3265
2022-12-13,1773.9596
2022-12-14,1773.1034
2022-12-15,1780.1502
2022-12-16,1780.3576
2022-12-17,1783.7375
2022-12-18,1780.5499
2022-12-19,1787.9626
2022-12-20,1779.5199
2022-12-21,1785.5484
2022-12-22,1775.472
2022-12-23,1769.6952
2022-12-24,1770.5835
2022-12-25,1780.889
2022-12-26,1787.0559
2022-12-27,1779.5462
2022-12-28,1776.8214
2022-12-29,1785.3306
2022-12-30,1784.2213
2022-12-31,1784.2138
2023-01-01,1774.2116
2023-01-02,1784.7905
2023-01-03,1794.8171
2023-01-04,1783.942
2023-01-05,1784.0569
2023-01-06,1781.3268
2023-01-07,1790.8892
2023-01-08,1785.4129
2023-01-09,1785.6288
2023-01-10,1786.4855
2023-01-11,1788.6621
2023-01-12,1786.8433
2023-01-13,1792.3568
2023-01-14,1781.5495
2023-01-15,1790.8409
2023-01-16,1794.5538
2023-01-17,1789.8999
2023-01-18,1790.0973
2023-01-19,1783.1848
2023-01-20,1791.4103
2023-01-21,1790.0459
2023-01-22,1799.5752
2023-01-23,1801.4794
2023-01-24,1794.33
2023-01-25,1802.325
2023-01-26,1795.5503
2023-01-27,1791.8013
2023-01-28,1795.7378
2023-01-29,1785.3194
2023-01-30,1773.8943
2023-01-31,1762.2016
2023-02-01,1762.6117
2023-02-02,1763.27
2023-02-03,1756.7063
2023-02-04,1760.1042
2023-02-05,1764.2878
2023-02-06,1754.8966
2023-02-07,1761.2455
2023-02-08,1772.3692
2023-02-09,1775.9593
2023-02-10,1780.5323
2023-02-11,1784.4045
2023-02-12,1788.5655
2023-02-13,1786.5162
2023-02-14,1782.4602
2023-02-15,1788.8478
2023-02-16,1787.3927
2023-02-17,1799.0431
2023-02-18,1795.678
2023-02-19,1800.1803
2023-02-20,1787.9363
2023-02-21,1794.2195
2023-02-22,1791.2599
2023-02-23,1781.3597
2023-02-24,1779.1671
2023-02-25,1791.1077
2023-02-26,1803.3797
2023-02-27,1798.8549
2023-02-28,1799.6411
2023-03-01,1804.4507
2023-03-02,1807.3624
2023-03-03,1804.0534
2023-03-04,1791.6267
2023-03-05,1793.8611
2023-03-06,1795.4305
2023-03-07,1794.351
2023-03-08,1784.5067
2023-03-09,1782.029
2023-03-10,1778.8148
2023-03-11,1772.0238
2023-03-12,1780.5805
2023-03-13,1780.1408
2023-03-14,1784.3758
2023-03-15,1794.8666
2023-03-16,1798.7273
2023-03-17,1793.0006
2023-03-18,1797.6967
2023-03-19,1794.1847
2023-03-20,1786.7183
2023-03-21,1792.208
2023-03-22,1797.7384
2023-03-23,1794.525
2023-03-24,1787.3683
2023-03-25,1792.3279
2023-03-26,1798.5798
2023-03-27,1800.3501
2023-03-28,1810.1072
2023-03-29,1820.5334
2023-03-30,1811.7998
2023-03-31,1815.4855
2023-04-01,1802.0645
2023-04-02,1796.7096
2023-04-03,1803.9681
2023-04-04,1814.4408
2023-04-05,1819.8365
2023-04-06,1830.441
2023-04-07,1821.7825
2023-04-08,1819.6399
2023-04-09,1813.2857
2023-04-10,1820.1727
2023-04-11,1811.8681
2023-04-12,1819.6629
2023-04-13,1816.9696
2023-04-14,1815.7535
2023-04-15,1825.3172
2023-04-16,1831.3221
2023-04-17,1836.4504
2023-04-18,1842.9019
2023-04-19,1831.466
2023-04-20,1841.8008
2023-04-21,1829.4594
2023-04-22,1837.5435
2023-04-23,1830.943
2023-04-24,1840.2086
2023-04-25,1827.3612
2023-04-26,1836.3766
2023-04-27,1823.9541
2023-04-28,1814.201
2023-04-29,1801.8333
2023-04-30,1800.0887
2023-05-01,1793.2472
2023-05-02,1801.0004
2023-05-03,1795.2703
2023-05-04,1795.9195
2023-05-05,1803.3871
2023-05-06,1807.1666
2023-05-07,1814.1938
2023-05-08,1809.809
2023-05-09,1818.3576
2023-05-10,1817.4404
2023-05-11,1822.5579
2023-05-12,1809.8155
2023-05-13,1801.4167
2023-05-14,1792.3007
2023-05-15,1782.104
2023-05-16,1794.5754
2023-05-17,1793.4662
2023-05-18,1794.8208
2023-05-19,1793.121
2023-05-20,1786.8153
2023-05-21,1799.6639
2023-05-22,1811.8575
2023-05-23,1808.8986
2023-05-24,1801.3329
2023-05-25,1794.7522
2023-05-26,1803.4457
2023-05-27,1800.1986
2023-05-28,1795.2271
2023-05-29,1789.2046
2023-05-30,1790.9849
2023-05-31,1782.1693
2023-06-01,1776.7641
2023-06-02,1789.2673
2023-06-03,1778.5404
2023-06-04,1790.336
2023-06-05,1802.3019
2023-06-06,1801.8695
2023-06-07,1789.057
2023-06-08,1778.5543
2023-06-09,1767.1148
2023-06-10,1763.8137
2023-06-11,1775.664
2023-06-12,1773.855
2023-06-13,1764.2874
2023-06-14,1770.8243
2023-06-15,1777.862
2023-06-16,1781.647
2023-06-17,1771.5146
2023-06-18,1767.2475
2023-06-19,1779.7342
2023-06-20,1775.7688
2023-06-21,1772.1044
2023-06-22,1782.2495
2023-06-23,1774.4641
2023-06-24,1766.7502
2023-06-25,1770.0962
2023-06-26,1756.9625
2023-06-27,1767.1863
2023-06-28,1759.4174
2023-06-29,1765.5369
2023-06-30,1771.8716
2023-07-01,1784.1204
2023-07-02,1776.185
2023-07-03,1779.8834
2023-07-04,1784.1453
2023-07-05,1794.3494
2023-07-06,1799.3212
2023-07-07,1808.189
2023-07-08,1797.5213
2023-07-09,1810.0488
2023-07-10,1816.6226
2023-07-11,1820.635
2023-07-12,1813.0213
2023-07-13,1799.4935
2023-07-14,1799.9774
2023-07-15,1810.049
2023-07-16,1814.529
2023-07-17,1825.5186
2023-07-18,1833.0142
2023-07-19,1828.9587
2023-07-20,1839.0478
2023-07-21,1835.7621
2023-07-22,1845.6845
2023-07-23,1836.8305
2023-07-24,1823.2485
2023-07-25,1809.6964
2023-07-26,1811.9799
2023-07-27,1812.3267
2023-07-28,1805.5495
2023-07-29,1813.8271
2023-07-30,1817.8145
2023-07-31,1805.0739
2023-08-01,1793.5371
2023-08-02,1805.6332
2023-08-03,1818.8337
2023-08-04,1818.0097
2023-08-05,1831.7199
2023-08-06,1822.0554
2023-08-07,1810.5235
2023-08-08,1815.2593
2023-08-09,1823.9199
2023-08-10,1826.8862
2023-08-11,1824.2539
2023-08-12,1836.6611
2023-08-13,1840.0123
2023-08-14,1829.4896
2023-08-15,1841.8231
2023-08-16,1836.4342
2023-08-17,1836.7854
2023-08-18,1849.6596
2023-08-19,1848.6519
2023-08-20,1860.216
2023-08-21,1868.4247
2023-08-22,1871.6764
2023-08-23,1860.0437
2023-08-24,1863.4596
2023-08-25,1865.507
2023-08-26,1870.8716
2023-08-27,1869.0274
2023-08-28,1870.72
2023-08-29,1868.1494
2023-08-30,1871.2563
2023-08-31,1864.3458
2023-09-01,1872.4534
2023-09-02,1882.1342
2023-09-03,1872.4553
2023-09-04,1864.1208
2023-09-05,1862.1029
2023-09-06,1857.5489
2023-09-07,1860.7205
2023-09-08,1854.84
2023-09-09,1864.3917
2023-09-10,1858.4093
2023-09-11,1846.7709
2023-09-12,1840.457
2023-09-13,1850.5123
2023-09-14,1862.1325
2023-09-15,1861.1002
2023-09-16,1866.4195
2023-09-17,1860.5998
2023-09-18,1864.4757
2023-09-19,1860.5715
2023-09-20,1850.5656
2023-09-21,1848.7625
2023-09-22,1842.2927
2023-09-23,1846.4322
2023-09-24,1857.0886
2023-09-25,1868.8435
2023-09-26,1869.7121
2023-09-27,1873.9113
2023-09-28,1860.272
2023-09-29,1849.2671
2023-09-30,1847.3449
2023-10-01,1855.3289
2023-10-02,1851.9719
2023-10-03,1858.1958
2023-10-04,1846.5379
2023-10-05,1847.0174
2023-10-06,1852.8225
2023-10-07,1848.8393
2023-10-08,1855.6859
2023-10-09,1864.7124
2023-10-10,1853.5319
2023-10-11,1843.6308
2023-10-12,1830.3291
2023-10-13,1843.6834
2023-10-14,1844.4821
2023-10-15,1848.0644
2023-10-16,1841.0469
2023-10-17,1845.8605
2023-10-18,1836.8733
2023-10-19,1823.5042
2023-10-20,1827.1488
2023-10-21,1827.2088
2023-10-22,1839.4878
2023-10-23,1850.5453
2023-10-24,1861.7484
2023-10-25,1862.248
2023-10-26,1867.0838
2023-10-27,1866.6649
2023-10-28,1864.4208
2023-10-29,1868.01
2023-10-30,1861.3165
2023-10-31,1874.3053
2023-11-01,1862.6552
2023-11-02,1864.2451
2023-11-03,1878.2714
2023-11-04,1877.8388
2023-11-05,1868.8703
2023-11-06,1879.3804
2023-11-07,1870.9594
2023-11-08,1879.4477
2023-11-09,1870.7795
2023-11-10,1858.118
2023-11-11,1868.2479
2023-11-12,1862.4831
2023-11-13,1864.2979
2023-11-14,1863.0425
2023-11-15,1857.2771
2023-11-16,1870.1289
2023-11-17,1860.9576
2023-11-18,1851.0192
2023-11-19,1859.8778
2023-11-20,1862.7686
2023-11-21,1871.7443
2023-11-22,1875.6858
2023-11-23,1865.0051
2023-11-24,1863.3058
2023-11-25,1876.6106
2023-11-26,1880.1317
2023-11-27,1885.5962
2023-11-28,1879.0165
2023-11-29,1882.73
2023-11-30,1894.5176
2023-12-01,1890.1809
2023-12-02,1877.0869
2023-12-03,1890.1134
2023-12-04,1887.4906
2023-12-05,1883.3851
2023-12-06,1887.0691
2023-12-07,1881.0531
2023-12-08,1872.2335
2023-12-09,1879.4086
2023-12-10,1879.0663
2023-12-11,1868.9773
2023-12-12,1868.5676
2023-12-13,1879.8109
2023-12-14,1892.0139
2023-12-15,1878.5931
2023-12-16,1869.5684
2023-12-17,1866.1334
2023-12-18,1859.8763
2023-12-19,1850.6481
2023-12-20,1860.636
2023-12-21,1855.1277
2023-12-22,1842.5884
2023-12-23,1835.699
2023-12-24,1835.9131
2023-12-25,1837.0276
2023-12-26,1835.678
2023-12-27,1841.9087
2023-12-28,1841.77
2023-12-29,1841.4019
2023-12-30,1831.8429
2023-12-31,1837.0499
2024-01-01,1826.3772
2024-01-02,1817.1514
2024-01-03,1829.6476
2024-01-04,1841.8222
2024-01-05,1835.5558
2024-01-06,1846.8625
2024-01-07,1837.9281
2024-01-08,1849.0135
2024-01-09,1852.0355
2024-01-10,1856.1979
2024-01-11,1869.3119
2024-01-12,1883.4953
2024-01-13,1879.5448
2024-01-14,1866.1399
2024-01-15,1874.7634
2024-01-16,1877.3907
2024-01-17,1870.5357
2024-01-18,1879.3007
2024-01-19,1876.1218
2024-01-20,1872.0056
2024-01-21,1874.3404
2024-01-22,1873.7308
2024-01-23,1872.8216
2024-01-24,1864.3404
2024-01-25,1855.5958
2024-01-26,1855.1993
2024-01-27,1864.0439
2024-01-28,1862.7043
2024-01-29,1851.9287
2024-01-30,1864.9333
2024-01-31,1875.8476
2024-02-01,1862.076
2024-02-02,1871.8281
2024-02-03,1859.9293
2024-02-04,1867.9499
2024-02-05,1878.956
2024-02-06,1889.6977
2024-02-07,1887.9204
2024-02-08,1899.2951
2024-02-09,1890.4397
2024-02-10,1900.0549
2024-02-11,1897.4606
2024-02-12,1901.1275
2024-02-13,1906.5435
2024-02-14,1896.5864
2024-02-15,1910.0961
2024-02-16,1918.4054
2024-02-17,1915.4655
2024-02-18,1927.2036
2024-02-19,1924.8342
2024-02-20,1936.0102
2024-02-21,1946.9305
2024-02-22,1938.9069
2024-02-23,1934.6504
2024-02-24,1923.6229
2024-02-25,1914.8353
2024-02-26,1918.7294
2024-02-27,1929.5927
2024-02-28,1936.0266
2024-02-29,1929.1953
2024-03-01,1925.1954
2024-03-02,1932.7323
2024-03-03,1924.9221
2024-03-04,1911.9906
2024-03-05,1913.5746
2024-03-06,1917.4446
2024-03-07,1930.4499
2024-03-08,1932.8616
2024-03-09,1937.2442
2024-03-10,1945.6068
2024-03-11,1958.1346
2024-03-12,1963.4178
2024-03-13,1960.5327
2024-03-14,1961.6293
2024-03-15,1952.0262
2024-03-16,1962.768
2024-03-17,1956.629
2024-03-18,1968.9284
2024-03-19,1976.3496
2024-03-20,1973.2319
2024-03-21,1977.7297
2024-03-22,1968.975
2024-03-23,1963.0822
2024-03-24,1974.4466
2024-03-25,1974.6851
2024-03-26,1975.4695
2024-03-27,1965.7579
2024-03-28,1961.5638
2024-03-29,1948.039
2024-03-30,1962.4002
2024-03-31,1948.9849
2024-04-01,1942.455
2024-04-02,1934.2629
2024-04-03,1945.3203
2024-04-04,1931.3657
2024-04-05,1930.6906
2024-04-06,1916.8166
2024-04-07,1916.0338
2024-04-08,1907.0217
2024-04-09,1915.393
2024-04-10,1905.6552
2024-04-11,1910.8846
2024-04-12,1915.4104
2024-04-13,1905.1277
2024-04-14,1897.558
2024-04-15,1904.6435
2024-04-16,1904.1285
2024-04-17,1895.6156
2024-04-18,1903.3701
2024-04-19,1904.8104
2024-04-20,1898.4524
2024-04-21,1901.9806
2024-04-22,1895.6978
2024-04-23,1898.9204
