date,value
2022-11-01,2527.5729
2022-11-02,2518.1244
2022-11-03,2529.3237
2022-11-04,2525.7065
2022-11-05,2520.0221
2022-11-06,2516.1592
2022-11-07,2508.6742
2022-11-08,2525.1104
2022-11-09,2523.7229
2022-11-10,2537.2673
2022-11-11,2554.9078
2022-11-12,2571.8476
2022-11-13,2585.9339
2022-11-14,2597.3252
2022-11-15,2616.3348
2022-11-16,2615.3885
2022-11-17,2617.4198
2022-11-18,2604.8025
2022-11-19,2621.8556
2022-11-20,2630.0984
2022-11-21,2611.3581
2022-11-22,2598.1653
2022-11-23,2600.5651
2022-11-24,2598.1109
2022-11-25,2611.1727
2022-11-26,2610.7274
2022-11-27,2618.3781
2022-11-28,2602.7863
2022-11-29,2611.1197
2022-11-30,2592.9067
2022-12-01,2593.2988
2022-12-02,2599.7781
2022-12-03,2619.3813
2022-12-04,2605.0113
2022-12-05,2607.5495
2022-12-06,2605.1971
2022-12-07,2586.532
2022-12-08,2574.7429
2022-12-09,2569.9526
2022-12-10,2558.6265
2022-12-11,2563.1763
2022-12-12,2560.3896
2022-12-13,2572.0826
2022-12-14,2554.7119
2022-12-15,2569.314
2022-12-16,2579.5889
2022-12-17,2578.6194
2022-12-18,2593.0061
2022-12-19,2603.7605
2022-12-20,2612.9677
2022-12-21,2612.3021
2022-12-22,2594.4761
2022-12-23,2586.3906
2022-12-24,2574.497
2022-12-25,2558.3316
2022-12-26,2561.9359
2022-12-27,2556.4647
2022-12-28,2568.8255
2022-12-29,2556.3551
2022-12-30,2542.2957
2022-12-31,2550.5329
2023-01-01,2540.9446
2023-01-02,2553.2587
2023-01-03,2545.9233
2023-01-04,2536.7588
2023-01-05,2542.7675
2023-01-06,2558.6845
2023-01-07,2540.6493
2023-01-08,2539.6249
2023-01-09,2523.7038
2023-01-10,2540.9537
2023-01-11,2551.1015
2023-01-12,2563.7586
2023-01-13,2556.8838
2023-01-14,2539.1638
2023-01-15,2523.1797
2023-01-16,2508.1146
2023-01-17,2505.4718
2023-01-18,2516.9049
2023-01-19,2530.2684
2023-01-20,2546.4292
2023-01-21,2541.9604
2023-01-22,2528.3584
2023-01-23,2512.9566
2023-01-24,2511.6835
2023-01-25,2528.5919
2023-01-26,2539.3781
2023-01-27,2523.7482
2023-01-28,2517.1095
2023-01-29,2500.5121
2023-01-30,2498.5577
2023-01-31,2511.3583
2023-02-01,2528.8796
2023-02-02,2521.7832
2023-02-03,2520.3502
2023-02-04,2513.6947
2023-02-05,2526.4836
2023-02-06,2525.0327
2023-02-07,2536.9765
2023-02-08,2518.8478
2023-02-09,2503.9509
2023-02-10,2494.3608
2023-02-11,2476.5005
2023-02-12,2488.2568
2023-02-13,2473.3939
2023-02-14,2470.0988
2023-02-15,2476.7913
2023-02-16,2494.7841
2023-02-17,2493.0267
2023-02-18,2477.7241
2023-02-19,2487.9084
2023-02-20,2499.1667
2023-02-21,2516.9316
2023-02-22,2506.7941
2023-02-23,2500.9946
2023-02-24,2483.7742
2023-02-25,2488.5586
2023-02-26,2470.0549
2023-02-27,2468.5152
2023-02-28,2465.6728
2023-03-01,2470.0241
2023-03-02,2460.9581
2023-03-03,2448.8902
2023-03-04,2450.6713
2023-03-05,2440.6007
2023-03-06,2452.2728
2023-03-07,2450.5987
2023-03-08,2452.933
2023-03-09,2433.8919
2023-03-10,2435.1519
2023-03-11,2444.0041
2023-03-12,2447.0675
2023-03-13,2459.5581
2023-03-14,2466.6515
2023-03-15,2482.1678
2023-03-16,2483.4098
2023-03-17,2477.4485
2023-03-18,2478.7055
2023-03-19,2487.8579
2023-03-20,2500.363
2023-03-21,2509.3825
2023-03-22,2498.5308
2023-03-23,2512.9746
2023-03-24,2513.7632
2023-03-25,2521.9736
2023-03-26,2528.7467
2023-03-27,2523.8622
2023-03-28,2532.9989
2023-03-29,2548.5661
2023-03-30,2558.0712
2023-03-31,2558.1013
2023-04-01,2574.8077
2023-04-02,2577.0703
2023-04-03,2569.5977
2023-04-04,2551.9609
2023-04-05,2563.2026
2023-04-06,2555.4927
2023-04-07,2551.6095
2023-04-08,2537.7575
2023-04-09,2527.2091
2023-04-10,2534.5029
2023-04-11,2524.66
2023-04-12,2532.0686
2023-04-13,2521.4412
2023-04-14,2507.6866
2023-04-15,2524.2649
2023-04-16,2516.617
2023-04-17,2504.6597
2023-04-18,2514.0039
2023-04-19,2504.7412
2023-04-20,2486.0292
2023-04-21,2491.3936
2023-04-22,2507.0476
2023-04-23,2502.6625
2023-04-24,2514.0285
2023-04-25,2496.008
2023-04-26,2504.4003
2023-04-27,2485.2722
2023-04-28,2469.5281
2023-04-29,2466.3366
2023-04-30,2454.1218
2023-05-01,2460.9203
2023-05-02,2473.0032
2023-05-03,2466.8675
2023-05-04,2459.7979
2023-05-05,2463.4445
2023-05-06,2461.7754
2023-05-07,2465.7511
2023-05-08,2472.3972
2023-05-09,2467.4631
2023-05-10,2461.9476
2023-05-11,2478.7475
2023-05-12,2494.0528
2023-05-13,2499.0086
2023-05-14,2510.8002
2023-05-15,2505.606
2023-05-16,2507.9227
2023-05-17,2512.1832
2023-05-18,2515.1967
2023-05-19,2502.9394
2023-05-20,2498.684
2023-05-21,2513.9415
2023-05-22,2495.6103
2023-05-23,2505.3248
2023-05-24,2503.2783
2023-05-25,2488.1911
2023-05-26,2503.1148
2023-05-27,2496.0625
2023-05-28,2490.8317
2023-05-29,2502.1123
2023-05-30,2513.4593
2023-05-31,2505.011
2023-06-01,2506.6811
2023-06-02,2487.5348
2023-06-03,2492.6495
2023-06-04,2483.6417
2023-06-05,2474.5921
2023-06-06,2477.4612
2023-06-07,2474.0601
2023-06-08,2458.189
2023-06-09,2462.6651
2023-06-10,2445.3246
2023-06-11,2460.757
2023-06-12,2478.6419
2023-06-13,2479.6632
2023-06-14,2482.3715
2023-06-15,2482.2095
2023-06-16,2464.439
2023-06-17,2481.3941
2023-06-18,2469.6635
2023-06-19,2471.3541
2023-06-20,2476.6584
2023-06-21,2482.8687
2023-06-22,2490.949
2023-06-23,2478.1687
2023-06-24,2475.1921
2023-06-25,2466.6358
2023-06-26,2479.2543
2023-06-27,2483.5204
2023-06-28,2471.1312
2023-06-29,2483.9985
2023-06-30,2497.8257
2023-07-01,2511.0216
2023-07-02,2512.2711
2023-07-03,2524.53
2023-07-04,2532.5327
2023-07-05,2530.8792
2023-07-06,2544.8201
2023-07-07,2535.5226
2023-07-08,2539.0257
2023-07-09,2530.262
2023-07-10,2544.4991
2023-07-11,2529.0418
2023-07-12,2509.8755
2023-07-13,2524.6096
2023-07-14,2537.9427
2023-07-15,2521.5328
2023-07-16,2530.5343
2023-07-17,2541.0383
2023-07-18,2555.1937
2023-07-19,2545.6747
2023-07-20,2562.0021
2023-07-21,2565.4118
2023-07-22,2574.2085
2023-07-23,2578.4899
2023-07-24,2596.001
2023-07-25,2591.0143
2023-07-26,2582.6295
2023-07-27,2579.728
2023-07-28,2590.9392
2023-07-29,2576.083
2023-07-30,2567.002
2023-07-31,2567.0233
2023-08-01,2571.0095
2023-08-02,2567.981
2023-08-03,2573.6846
2023-08-04,2560.9154
2023-08-05,2556.8562
2023-08-06,2541.4902
2023-08-07,2555.5932
2023-08-08,2538.0452
2023-08-09,2523.2793
2023-08-10,2534.5691
2023-08-11,2516.5604
2023-08-12,2505.4999
2023-08-13,2520.749
2023-08-14,2516.5791
2023-08-15,2533.7942
2023-08-16,2539.1162
2023-08-17,2554.5878
2023-08-18,2572.9283
2023-08-19,2562.3092
2023-08-20,2546.8264
2023-08-21,2563.4663
2023-08-22,2553.7688
2023-08-23,2544.8762
2023-08-24,2540.4024
2023-08-25,2528.0926
2023-08-26,2538.7941
2023-08-27,2531.8985
2023-08-28,2543.3808
2023-08-29,2543.3998
2023-08-30,2560.2721
2023-08-31,2561.8073
2023-09-01,2543.6162
2023-09-02,2557.3522
2023-09-03,2568.9924
2023-09-04,2569.1946
2023-09-05,2576.8087
2023-09-06,2569.7045
2023-09-07,2557.2231
2023-09-08,2561.4044
2023-09-09,2568.0605
2023-09-10,2553.6407
2023-09-11,2537.204
2023-09-12,2544.0513
2023-09-13,2539.1386
2023-09-14,2549.8544
2023-09-15,2567.9079
2023-09-16,2572.0639
2023-09-17,2582.9287
2023-09-18,2599.3905
2023-09-19,2593.0294
2023-09-20,2592.907
2023-09-21,2590.1209
2023-09-22,2598.1576
2023-09-23,2607.6556
2023-09-24,2613.5429
2023-09-25,2630.8604
2023-09-26,2644.0648
2023-09-27,2637.3666
2023-09-28,2626.9374
2023-09-29,2627.244
2023-09-30,2640.2407
2023-10-01,2623.2507
2023-10-02,2604.1288
2023-10-03,2611.561
2023-10-04,2614.6801
2023-10-05,2614.0189
2023-10-06,2622.5217
2023-10-07,2634.618
2023-10-08,2654.4073
2023-10-09,2664.3142
2023-10-10,2671.2702
2023-10-11,2671.675
2023-10-12,2669.4538
2023-10-13,2686.2296
2023-10-14,2701.615
2023-10-15,2714.1967
2023-10-16,2717.7871
2023-10-17,2738.9336
2023-10-18,2758.338
2023-10-19,2777.162
2023-10-20,2781.3828
2023-10-21,2798.5987
2023-10-22,2789.7949
2023-10-23,2776.7436
2023-10-24,2786.567
2023-10-25,2794.163
2023-10-26,2802.1163
2023-10-27,2782.11
2023-10-28,2767.3964
2023-10-29,2772.1528
2023-10-30,2764.2258
2023-10-31,2744.8411
2023-11-01,2727.5592
2023-11-02,2728.8946
2023-11-03,2729.8278
2023-11-04,2735.1022
2023-11-05,2715.4391
2023-11-06,2718.0047
2023-11-07,2726.2011
2023-11-08,2729.659
2023-11-09,2725.7494
2023-11-10,2724.1444
2023-11-11,2725.3256
2023-11-12,2726.1594
2023-11-13,2707.8917
2023-11-14,2694.8548
2023-11-15,2698.4204
2023-11-16,2718.9476
2023-11-17,2709.8209
2023-11-18,2729.345
2023-11-19,2736.3654
2023-11-20,2727.3607
2023-11-21,2735.4135
2023-11-22,2721.9297
2023-11-23,2713.9126
2023-11-24,2733.7651
2023-11-25,2720.9239
2023-11-26,2720.713
2023-11-27,2741.4773
2023-11-28,2741.4674
2023-11-29,2741.2292
2023-11-30,2740.0072
2023-12-01,2746.041
2023-12-02,2761.6536
2023-12-03,2776.8696
2023-12-04,2757.6472
2023-12-05,2764.129
2023-12-06,2775.4386
2023-12-07,2777.9554
2023-12-08,2780.0982
2023-12-09,2777.5769
2023-12-10,2762.3706
2023-12-11,2765.64
2023-12-12,2752.665
2023-12-13,2765.8397
2023-12-14,2756.0298
2023-12-15,2767.3258
2023-12-16,2758.6182
2023-12-17,2746.8366
2023-12-18,2739.2297
2023-12-19,2729.6871
2023-12-20,2710.0224
2023-12-21,2692.4021
2023-12-22,2677.8092
2023-12-23,2670.5136
2023-12-24,2686.3325
2023-12-25,2679.1152
2023-12-26,2672.7682
2023-12-27,2682.279
2023-12-28,2662.7814
2023-12-29,2664.136
2023-12-30,2663.6057
2023-12-31,2657.0365
2024-01-01,2645.7324
2024-01-02,2630.0357
2024-01-03,2625.614
2024-01-04,2617.89
2024-01-05,2621.3602
2024-01-06,2632.0624
2024-01-07,2649.6377
2024-01-08,2668.3178
2024-01-09,2652.4043
2024-01-10,2669.0882
2024-01-11,2671.8153
2024-01-12,2664.7029
2024-01-13,2675.3053
2024-01-14,2689.5939
2024-01-15,2671.0764
2024-01-16,2676.1562
2024-01-17,2695.2608
2024-01-18,2695.856
2024-01-19,2693.159
2024-01-20,2699.6327
2024-01-21,2702.6912
2024-01-22,2706.3608
2024-01-23,2705.4281
2024-01-24,2717.2923
2024-01-25,2732.8904
2024-01-26,2744.2783
2024-01-27,2733.0767
2024-01-28,2732.3319
2024-01-29,2713.6451
2024-01-30,2711.7436
2024-01-31,2724.0816
2024-02-01,2711.7724
2024-02-02,2723.3465
2024-02-03,2739.444
2024-02-04,2748.0961
2024-02-05,2742.796
2024-02-06,2726.7032
2024-02-07,2743.5224
2024-02-08,2762.694
2024-02-09,2784.3244
2024-02-10,2777.0006
2024-02-11,2769.6469
2024-02-12,2755.3623
2024-02-13,2769.4347
2024-02-14,2772.7207
2024-02-15,2774.2495
2024-02-16,2783.7521
2024-02-17,2786.9056
2024-02-18,2789.1694
2024-02-19,2781.8475
2024-02-20,2782.5266
2024-02-21,2792.7679
2024-02-22,2786.2939
2024-02-23,2777.5181
2024-02-24,2770.1188
2024-02-25,2766.9887
2024-02-26,2779.4559
2024-02-27,2795.2371
2024-02-28,2815.1973
2024-02-29,2801.1358
2024-03-01,2813.3236
2024-03-02,2814.2663
2024-03-03,2797.8645
2024-03-04,2784.7695
2024-03-05,2769.205
2024-03-06,2780.1596
2024-03-07,2769.3803
2024-03-08,2762.6588
2024-03-09,2769.6716
2024-03-10,2770.0022
2024-03-11,2788.3195
2024-03-12,2770.6262
2024-03-13,2779.4171
2024-03-14,2781.1514
2024-03-15,2783.6016
2024-03-16,2794.7485
2024-03-17,2807.364
2024-03-18,2803.5609
2024-03-19,2802.9619
2024-03-20,2789.7437
2024-03-21,2810.297
2024-03-22,2812.0967
2024-03-23,2809.204
2024-03-24,2806.3101
2024-03-25,2804.281
2024-03-26,2817.1796
2024-03-27,2822.5535
2024-03-28,2837.2232
2024-03-29,2849.1604
2024-03-30,2837.8909
2024-03-31,2854.5205
2024-04-01,2845.4878
2024-04-02,2863.3041
2024-04-03,2875.993
2024-04-04,2869.844
2024-04-05,2861.3737
2024-04-06,2864.1009
2024-04-07,2859.0484
2024-04-08,2842.9576
2024-04-09,2835.8992
2024-04-10,2842.1815
2024-04-11,2839.5411
2024-04-12,2842.0134
2024-04-13,2840.5586
2024-04-14,2858.9706
2024-04-15,2858.9671
2024-04-16,2852.5063
2024-04-17,2844.2982
2024-04-18,2843.9681
2024-04-19,2827.1612
2024-04-20,2824.1518
2024-04-21,2824.5316
2024-04-22,2814.3244
2024-04-23,2832.1545
2024-04-24,2829.8853
2024-04-25,2850.4577
