date,value
2022-10-03,1658.1066
2022-10-04,1654.9072
2022-10-05,1664.3061
2022-10-06,1659.551
2022-10-07,1668.9822
2022-10-08,1677.2539
2022-10-09,1667.0941
2022-10-10,1659.0701
2022-10-11,1650.1517
2022-10-12,1658.4082
2022-10-13,1646.089
2022-10-14,1638.3819
2022-10-15,1634.1969
2022-10-16,1635.1607
2022-10-17,1635.9812
2022-10-18,1633.5114
2022-10-19,1622.3959
2022-10-20,1616.8358
2022-10-21,1609.8603
2022-10-22,1621.6505
2022-10-23,1613.6486
2022-10-24,1605.3971
2022-10-25,1612.0887
2022-10-26,1623.1955
2022-10-27,1632.6606
2022-10-28,1627.9091
2022-10-29,1639.7262
2022-10-30,1637.4748
2022-10-31,1629.6436
2022-11-01,1623.6065
2022-11-02,1623.4907
2022-11-03,1615.0146
2022-11-04,1615.0969
2022-11-05,1612.4356
2022-11-06,1622.0097
2022-11-07,1625.9289
2022-11-08,1622.3118
2022-11-09,1632.7953
2022-11-10,1642.4927
2022-11-11,1634.2561
2022-11-12,1642.1417
2022-11-13,1634.6292
2022-11-14,1645.6446
2022-11-15,1652.7651
2022-11-16,1640.803
2022-11-17,1638.6194
2022-11-18,1628.344
2022-11-19,1618.9113
2022-11-20,1607.8929
2022-11-21,1604.5465
2022-11-22,1606.3354
2022-11-23,1602.5698
2022-11-24,1595.9341
2022-11-25,1606.8202
2022-11-26,1606.3904
2022-11-27,1602.2393
2022-11-28,1609.2413
2022-11-29,1604.2637
2022-11-30,1607.5119
2022-12-01,1606.7565
2022-12-02,1605.7748
2022-12-03,1603.7014
2022-12-04,1614.2121
2022-12-05,1614.6633
2022-12-06,1621.1666
2022-12-07,1616.0649
2022-12-08,1611.815
2022-12-09,1614.0706
2022-12-10,1617.0397
2022-12-11,1611.9458
2022-12-12,1623.0573
2022-12-13,1632.608
2022-12-14,1637.8336
2022-12-15,1646.8625
2022-12-16,1636.8501
2022-12-17,1643.0085
2022-12-18,1632.0228
2022-12-19,1628.4107
2022-12-20,1620.672
2022-12-21,1611.3362
2022-12-22,1606.1215
2022-12-23,1603.4353
2022-12-24,1609.9722
2022-12-25,1604.8086
2022-12-26,1610.7528
2022-12-27,1604.946
2022-12-28,1609.9169
2022-12-29,1613.2397
2022-12-30,1617.9585
2022-12-31,1627.6643
2023-01-01,1631.9508
2023-01-02,1629.5936
2023-01-03,1631.8332
2023-01-04,1619.9256
2023-01-05,1621.8205
2023-01-06,1624.8795
2023-01-07,1630.0947
2023-01-08,1639.1656
2023-01-09,1633.3846
2023-01-10,1623.1122
2023-01-11,1619.2837
2023-01-12,1620.344
2023-01-13,1629.4102
2023-01-14,1627.3173
2023-01-15,1629.7362
2023-01-16,1617.6299
2023-01-17,1605.9084
2023-01-18,1605.7515
2023-01-19,1596.5665
2023-01-20,1585.3914
2023-01-21,1575.7135
2023-01-22,1566.8726
2023-01-23,1565.1896
2023-01-24,1558.0343
2023-01-25,1567.3642
2023-01-26,1557.3702
2023-01-27,1568.1085
2023-01-28,1565.3432
2023-01-29,1571.2517
2023-01-30,1579.1012
2023-01-31,1583.1588
2023-02-01,1578.4109
2023-02-02,1573.7016
2023-02-03,1573.0171
2023-02-04,1573.3123
2023-02-05,1580.2678
2023-02-06,1570.6578
2023-02-07,1570.6261
2023-02-08,1567.1873
2023-02-09,1563.3673
2023-02-10,1573.8629
2023-02-11,1584.7405
2023-02-12,1581.9414
2023-02-13,1575.5289
2023-02-14,1584.0453
2023-02-15,1578.8004
2023-02-16,1582.4401
2023-02-17,1576.1801
2023-02-18,1573.4665
2023-02-19,1566.2226
2023-02-20,1565.1123
2023-02-21,1572.9996
2023-02-22,1576.466
2023-02-23,1580.8386
2023-02-24,1588.0914
2023-02-25,1597.6513
2023-02-26,1588.1823
2023-02-27,1595.3142
2023-02-28,1602.3603
2023-03-01,1612.1758
2023-03-02,1611.7234
2023-03-03,1603.2871
2023-03-04,1612.4579
2023-03-05,1613.9934
2023-03-06,1617.6131
2023-03-07,1615.1143
2023-03-08,1622.7069
2023-03-09,1615.9864
2023-03-10,1614.0843
2023-03-11,1623.2238
2023-03-12,1617.1826
2023-03-13,1606.2482
2023-03-14,1611.0667
2023-03-15,1613.8255
2023-03-16,1609.9238
2023-03-17,1603.4353
2023-03-18,1607.6422
2023-03-19,1615.7429
2023-03-20,1615.1664
2023-03-21,1624.2618
2023-03-22,1615.9332
2023-03-23,1607.3224
2023-03-24,1596.3603
2023-03-25,1604.4946
2023-03-26,1606.2609
2023-03-27,1610.2439
2023-03-28,1608.5673
2023-03-29,1607.4236
2023-03-30,1605.2888
2023-03-31,1593.8579
2023-04-01,1600.8088
2023-04-02,1600.9481
2023-04-03,1593.3965
2023-04-04,1597.6088
2023-04-05,1596.2822
2023-04-06,1600.2393
2023-04-07,1598.2824
2023-04-08,1609.7898
2023-04-09,1605.1608
2023-04-10,1607.3406
2023-04-11,1606.1471
2023-04-12,1594.2935
2023-04-13,1605.1039
2023-04-14,1595.0356
2023-04-15,1590.3282
2023-04-16,1598.2259
2023-04-17,1585.8047
2023-04-18,1577.247
2023-04-19,1588.2141
2023-04-20,1588.9735
2023-04-21,1599.7855
2023-04-22,1591.1142
2023-04-23,1582.6738
2023-04-24,1571.3706
2023-04-25,1571.5703
2023-04-26,1580.1313
2023-04-27,1573.2866
2023-04-28,1571.4832
2023-04-29,1575.0009
2023-04-30,1564.3837
2023-05-01,1558.8274
2023-05-02,1550.4
2023-05-03,1559.9844
2023-05-04,1568.9881
2023-05-05,1567.6096
2023-05-06,1574.6343
2023-05-07,1583.7827
2023-05-08,1573.5088
2023-05-09,1581.9695
2023-05-10,1590.9207
2023-05-11,1592.6691
2023-05-12,1593.0249
2023-05-13,1581.9752
2023-05-14,1570.452
2023-05-15,1580.7738
2023-05-16,1575.3101
2023-05-17,1582.5243
2023-05-18,1584.4457
2023-05-19,1574.8413
2023-05-20,1582.6457
2023-05-21,1585.8905
2023-05-22,1576.6716
2023-05-23,1565.3815
2023-05-24,1568.5252
2023-05-25,1578.4583
2023-05-26,1582.5481
2023-05-27,1571.0213
2023-05-28,1566.6002
2023-05-29,1568.1548
2023-05-30,1570.8019
2023-05-31,1573.2976
2023-06-01,1568.7295
2023-06-02,1558.7208
2023-06-03,1562.7568
2023-06-04,1567.9993
2023-06-05,1568.0374
2023-06-06,1569.0228
2023-06-07,1564.1251
2023-06-08,1559.2483
2023-06-09,1562.3009
2023-06-10,1572.4658
2023-06-11,1581.8993
2023-06-12,1586.3353
2023-06-13,1580.1629
2023-06-14,1583.797
2023-06-15,1593.9241
2023-06-16,1586.0807
2023-06-17,1584.4183
2023-06-18,1587.6235
2023-06-19,1589.6147
2023-06-20,1595.6694
2023-06-21,1601.1152
2023-06-22,1589.4272
2023-06-23,1590.0389
2023-06-24,1598.6043
2023-06-25,1599.5685
2023-06-26,1593.5568
2023-06-27,1591.9143
2023-06-28,1593.4002
2023-06-29,1592.1591
2023-06-30,1589.4645
2023-07-01,1599.4901
2023-07-02,1607.1606
2023-07-03,1618.1609
2023-07-04,1628.0045
2023-07-05,1631.6631
2023-07-06,1623.7185
2023-07-07,1619.4795
2023-07-08,1622.3421
2023-07-09,1630.2023
2023-07-10,1637.0696
2023-07-11,1643.6933
2023-07-12,1652.98
2023-07-13,1658.3091
2023-07-14,1649.8281
2023-07-15,1638.3549
2023-07-16,1640.2054
2023-07-17,1638.0757
2023-07-18,1648.5051
2023-07-19,1651.0907
2023-07-20,1641.6815
2023-07-21,1648.9024
2023-07-22,1649.167
2023-07-23,1655.0483
2023-07-24,1666.8862
2023-07-25,1671.3789
2023-07-26,1674.2133
2023-07-27,1685.849
2023-07-28,1684.635
2023-07-29,1677.6071
2023-07-30,1684.6535
2023-07-31,1673.8697
2023-08-01,1679.0179
2023-08-02,1678.8174
2023-08-03,1667.9839
2023-08-04,1662.5706
2023-08-05,1671.701
2023-08-06,1663.3321
2023-08-07,1662.4326
2023-08-08,1670.5292
2023-08-09,1682.7238
2023-08-10,1692.946
2023-08-11,1682.3139
2023-08-12,1682.2209
2023-08-13,1690.0111
2023-08-14,1682.7771
2023-08-15,1682.3328
2023-08-16,1692.4943
2023-08-17,1694.5145
2023-08-18,1690.6752
2023-08-19,1680.5717
2023-08-20,1688.7569
2023-08-21,1677.4786
2023-08-22,1672.9089
2023-08-23,1664.8703
2023-08-24,1659.7424
2023-08-25,1662.7504
2023-08-26,1670.4294
2023-08-27,1662.2812
2023-08-28,1650.1663
2023-08-29,1645.1123
2023-08-30,1636.3548
2023-08-31,1626.1113
2023-09-01,1629.5339
2023-09-02,1638.0649
2023-09-03,1646.7269
2023-09-04,1648.3964
2023-09-05,1645.5618
2023-09-06,1639.4438
2023-09-07,1642.4672
2023-09-08,1638.4668
2023-09-09,1637.4142
2023-09-10,1640.7327
2023-09-11,1633.7698
2023-09-12,1626.4098
2023-09-13,1617.6773
2023-09-14,1620.1678
2023-09-15,1627.8154
2023-09-16,1619.6796
2023-09-17,1609.1153
2023-09-18,1603.9
2023-09-19,1610.1562
2023-09-20,1607.1227
2023-09-21,1594.8461
2023-09-22,1600.899
2023-09-23,1608.9341
2023-09-24,1601.3688
2023-09-25,1590.9265
2023-09-26,1601.0691
2023-09-27,1593.9941
2023-09-28,1600.1366
2023-09-29,1602.9989
2023-09-30,1593.7917
2023-10-01,1604.7341
2023-10-02,1605.2214
2023-10-03,1611.0911
2023-10-04,1613.4484
2023-10-05,1623.7696
2023-10-06,1619.8075
2023-10-07,1631.3926
2023-10-08,1633.8283
2023-10-09,1632.9777
2023-10-10,1636.0301
2023-10-11,1644.1778
2023-10-12,1649.1068
2023-10-13,1656.5066
2023-10-14,1668.2644
2023-10-15,1658.2311
2023-10-16,1658.3327
2023-10-17,1650.9316
2023-10-18,1658.1763
2023-10-19,1663.6494
2023-10-20,1676.0978
2023-10-21,1672.6994
2023-10-22,1663.2186
2023-10-23,1661.6
2023-10-24,1650.4958
2023-10-25,1651.6583
2023-10-26,1642.7472
2023-10-27,1651.222
2023-10-28,1645.6072
2023-10-29,1638.1874
2023-10-30,1647.3371
2023-10-31,1655.7602
2023-11-01,1648.0052
2023-11-02,1644.8326
2023-11-03,1639.2998
2023-11-04,1647.2795
2023-11-05,1658.4622
2023-11-06,1658.3729
2023-11-07,1651.1564
2023-11-08,1644.7894
2023-11-09,1639.5292
2023-11-10,1651.1628
2023-11-11,1639.2911
2023-11-12,1647.9746
2023-11-13,1650.386
2023-11-14,1653.6004
2023-11-15,1655.604
2023-11-16,1649.0067
2023-11-17,1643.8385
2023-11-18,1650.0423
2023-11-19,1648.8499
2023-11-20,1645.5059
2023-11-21,1633.5769
2023-11-22,1638.8345
2023-11-23,1644.6016
2023-11-24,1633.0673
2023-11-25,1635.1333
2023-11-26,1639.19
2023-11-27,1637.3766
2023-11-28,1644.3777
2023-11-29,1638.8128
2023-11-30,1634.1074
2023-12-01,1633.8608
2023-12-02,1642.815
2023-12-03,1630.9071
2023-12-04,1628.8059
2023-12-05,1628.2817
2023-12-06,1636.303
2023-12-07,1627.2754
2023-12-08,1637.4746
2023-12-09,1631.9572
2023-12-10,1642.1143
2023-12-11,1635.3167
2023-12-12,1629.5313
2023-12-13,1630.7631
2023-12-14,1625.3809
2023-12-15,1628.7481
2023-12-16,1639.333
2023-12-17,1633.2419
2023-12-18,1632.6417
2023-12-19,1638.3716
2023-12-20,1634.925
2023-12-21,1637.8012
2023-12-22,1629.7173
2023-12-23,1629.2335
2023-12-24,1630.4811
2023-12-25,1623.1366
2023-12-26,1634.9893
2023-12-27,1635.7981
2023-12-28,1636.8267
2023-12-29,1648.677
2023-12-30,1655.5496
2023-12-31,1664.7799
2024-01-01,1670.4229
2024-01-02,1676.5753
2024-01-03,1674.3
2024-01-04,1679.6497
2024-01-05,1690.5291
2024-01-06,1692.0315
2024-01-07,1679.4363
2024-01-08,1677.8572
2024-01-09,1672.0703
2024-01-10,1681.1648
2024-01-11,1676.5967
2024-01-12,1668.8419
2024-01-13,1668.9762
2024-01-14,1664.6613
2024-01-15,1659.351
2024-01-16,1660.6244
2024-01-17,1668.7027
2024-01-18,1661.9678
2024-01-19,1667.4828
2024-01-20,1671.9425
2024-01-21,1675.848
2024-01-22,1666.2789
2024-01-23,1658.2219
2024-01-24,1665.2174
2024-01-25,1665.4189
2024-01-26,1663.1084
2024-01-27,1654.8898
2024-01-28,1647.8984
2024-01-29,1652.9815
2024-01-30,1653.2615
2024-01-31,1641.1581
2024-02-01,1646.0614
2024-02-02,1651.1911
2024-02-03,1645.3548
2024-02-04,1636.4327
2024-02-05,1624.1187
2024-02-06,1614.6959
2024-02-07,1616.0078
2024-02-08,1625.1942
2024-02-09,1616.8295
2024-02-10,1624.9273
2024-02-11,1626.5082
2024-02-12,1614.0547
2024-02-13,1611.4415
2024-02-14,1604.0552
2024-02-15,1606.5155
2024-02-16,1615.8181
2024-02-17,1604.8185
2024-02-18,1601.3454
2024-02-19,1601.838
2024-02-20,1599.0828
2024-02-21,1603.4686
2024-02-22,1612.2972
2024-02-23,1615.3824
2024-02-24,1624.962
2024-02-25,1628.8556
2024-02-26,1624.3203
2024-02-27,1622.7879
2024-02-28,1613.7466
2024-02-29,1613.5964
2024-03-01,1618.6518
2024-03-02,1622.6549
2024-03-03,1626.4093
2024-03-04,1620.0278
2024-03-05,1612.8003
2024-03-06,1617.5622
2024-03-07,1608.5691
2024-03-08,1617.88
2024-03-09,1619.1341
2024-03-10,1610.0921
2024-03-11,1606.0759
2024-03-12,1601.4567
2024-03-13,1602.0842
2024-03-14,1596.9612
2024-03-15,1592.1079
2024-03-16,1596.1367
2024-03-17,1602.619
2024-03-18,1607.1926
2024-03-19,1616.6878
2024-03-20,1624.2066
2024-03-21,1636.0749
2024-03-22,1643.5085
2024-03-23,1636.9444
2024-03-24,1639.1464
2024-03-25,1650.923
2024-03-26,1644.214
2024-03-27,1652.8143
2024-03-28,1641.8554
2024-03-29,1650.6209
2024-03-30,1646.7393
2024-03-31,1636.3706
2024-04-01,1633.9005
2024-04-02,1641.5621
2024-04-03,1652.4282
2024-04-04,1640.1779
2024-04-05,1634.1887
2024-04-06,1638.9215
2024-04-07,1646.8159
2024-04-08,1648.7431
2024-04-09,1649.7608
2024-04-10,1648.6432
2024-04-11,1655.5221
2024-04-12,1661.2263
2024-04-13,1669.482
2024-04-14,1678.9207
2024-04-15,1688.7151
2024-04-16,1689.1178
2024-04-17,1683.0914
2024-04-18,1677.9773
2024-04-19,1674.2939
2024-04-20,1684.4704
2024-04-21,1693.4163
2024-04-22,1704.0564
