date,value
2021-08-21,3.8097
2021-08-22,3.834
2021-08-23,3.8108
2021-08-24,3.7838
2021-08-25,3.7847
2021-08-26,3.7686
2021-08-27,3.7719
2021-08-28,3.7466
2021-08-29,3.7491
2021-08-30,3.7491
2021-08-31,3.7474
2021-09-01,3.7395
2021-09-02,3.7272
2021-09-03,3.706
2021-09-04,3.6922
2021-09-05,3.6741
2021-09-06,3.6705
2021-09-07,3.6934
2021-09-08,3.7108
2021-09-09,3.7012
2021-09-10,3.7292
2021-09-11,3.752
2021-09-12,3.7313
2021-09-13,3.7148
2021-09-14,3.7353
2021-09-15,3.7209
2021-09-16,3.695
2021-09-17,3.6838
2021-09-18,3.7066
2021-09-19,3.684
2021-09-20,3.6907
2021-09-21,3.6745
2021-09-22,3.6489
2021-09-23,3.6305
2021-09-24,3.6274
2021-09-25,3.6486
2021-09-26,3.676
2021-09-27,3.6791
2021-09-28,3.7032
2021-09-29,3.6785
2021-09-30,3.6952
2021-10-01,3.6718
2021-10-02,3.6655
2021-10-03,3.6655
2021-10-04,3.6664
2021-10-05,3.6565
2021-10-06,3.6383
2021-10-07,3.6392
2021-10-08,3.6546
2021-10-09,3.6763
2021-10-10,3.6843
2021-10-11,3.6843
2021-10-12,3.6919
2021-10-13,3.7012
2021-10-14,3.69
2021-10-15,3.7089
2021-10-16,3.7072
2021-10-17,3.6878
2021-10-18,3.6662
2021-10-19,3.669
2021-10-20,3.6699
2021-10-21,3.6882
2021-10-22,3.698
2021-10-23,3.703
2021-10-24,3.6942
2021-10-25,3.6976
2021-10-26,3.6884
2021-10-27,3.7121
2021-10-28,3.7095
2021-10-29,3.7123
2021-10-30,3.6898
2021-10-31,3.6809
2021-11-01,3.68
2021-11-02,3.6685
2021-11-03,3.6598
2021-11-04,3.6775
2021-11-05,3.6582
2021-11-06,3.6744
2021-11-07,3.6858
2021-11-08,3.6644
2021-11-09,3.6703
2021-11-10,3.6672
2021-11-11,3.653
2021-11-12,3.6447
2021-11-13,3.6309
2021-11-14,3.6332
2021-11-15,3.6073
2021-11-16,3.6241
2021-11-17,3.6409
2021-11-18,3.6193
2021-11-19,3.6176
2021-11-20,3.6386
2021-11-21,3.6219
2021-11-22,3.6241
2021-11-23,3.6217
2021-11-24,3.6342
2021-11-25,3.6367
2021-11-26,3.6642
2021-11-27,3.6836
2021-11-28,3.6661
2021-11-29,3.6445
2021-11-30,3.6352
2021-12-01,3.662
2021-12-02,3.6514
2021-12-03,3.6252
2021-12-04,3.6227
2021-12-05,3.6398
2021-12-06,3.6281
2021-12-07,3.6396
2021-12-08,3.6305
2021-12-09,3.6153
2021-12-10,3.6303
2021-12-11,3.6551
2021-12-12,3.6425
2021-12-13,3.621
2021-12-14,3.6045
2021-12-15,3.5963
2021-12-16,3.6212
2021-12-17,3.6029
2021-12-18,3.623
2021-12-19,3.6206
2021-12-20,3.6061
2021-12-21,3.6251
2021-12-22,3.6078
2021-12-23,3.5813
2021-12-24,3.5662
2021-12-25,3.5623
2021-12-26,3.5465
2021-12-27,3.5207
2021-12-28,3.5394
2021-12-29,3.5309
2021-12-30,3.5356
2021-12-31,3.5563
2022-01-01,3.5494
2022-01-02,3.5254
2022-01-03,3.525
2022-01-04,3.5168
2022-01-05,3.522
2022-01-06,3.5229
2022-01-07,3.5106
2022-01-08,3.5061
2022-01-09,3.4893
2022-01-10,3.4923
2022-01-11,3.4775
2022-01-12,3.4969
2022-01-13,3.5034
2022-01-14,3.5168
2022-01-15,3.4941
2022-01-16,3.4736
2022-01-17,3.4889
2022-01-18,3.4731
2022-01-19,3.4628
2022-01-20,3.4872
2022-01-21,3.4796
2022-01-22,3.4792
2022-01-23,3.4929
2022-01-24,3.5149
2022-01-25,3.541
2022-01-26,3.5463
2022-01-27,3.5286
2022-01-28,3.522
2022-01-29,3.5045
2022-01-30,3.4976
2022-01-31,3.4976
2022-02-01,3.5196
2022-02-02,3.5376
2022-02-03,3.5513
2022-02-04,3.5531
2022-02-05,3.5706
2022-02-06,3.5946
2022-02-07,3.5799
2022-02-08,3.6006
2022-02-09,3.6053
2022-02-10,3.6227
2022-02-11,3.6099
2022-02-12,3.6289
2022-02-13,3.653
2022-02-14,3.6351
2022-02-15,3.6313
2022-02-16,3.613
2022-02-17,3.6103
2022-02-18,3.6077
2022-02-19,3.6165
2022-02-20,3.6014
2022-02-21,3.5982
2022-02-22,3.6117
2022-02-23,3.6204
2022-02-24,3.6027
2022-02-25,3.5841
2022-02-26,3.5586
2022-02-27,3.5616
2022-02-28,3.5703
2022-03-01,3.55
2022-03-02,3.5483
2022-03-03,3.5579
2022-03-04,3.5734
2022-03-05,3.5802
2022-03-06,3.5785
2022-03-07,3.5936
2022-03-08,3.5963
2022-03-09,3.5841
2022-03-10,3.6072
2022-03-11,3.6022
2022-03-12,3.6036
2022-03-13,3.618
2022-03-14,3.631
2022-03-15,3.6376
2022-03-16,3.6176
2022-03-17,3.6183
2022-03-18,3.6063
2022-03-19,3.5947
2022-03-20,3.5835
2022-03-21,3.5647
2022-03-22,3.5572
2022-03-23,3.5737
2022-03-24,3.5572
2022-03-25,3.5649
2022-03-26,3.556
2022-03-27,3.5307
2022-03-28,3.5338
2022-03-29,3.5312
2022-03-30,3.5577
2022-03-31,3.5498
2022-04-01,3.5526
2022-04-02,3.5778
2022-04-03,3.5948
2022-04-04,3.5796
2022-04-05,3.5842
2022-04-06,3.6045
2022-04-07,3.6149
2022-04-08,3.6107
2022-04-09,3.6038
2022-04-10,3.5775
2022-04-11,3.5932
2022-04-12,3.6054
2022-04-13,3.5901
2022-04-14,3.5697
2022-04-15,3.56
2022-04-16,3.5669
2022-04-17,3.5784
2022-04-18,3.5558
2022-04-19,3.533
2022-04-20,3.5162
2022-04-21,3.5096
2022-04-22,3.5199
2022-04-23,3.5145
2022-04-24,3.5256
2022-04-25,3.5345
2022-04-26,3.5467
2022-04-27,3.5227
2022-04-28,3.525
2022-04-29,3.5339
2022-04-30,3.5214
2022-05-01,3.5368
2022-05-02,3.5433
2022-05-03,3.5469
2022-05-04,3.5447
2022-05-05,3.5611
2022-05-06,3.5794
2022-05-07,3.603
2022-05-08,3.6161
2022-05-09,3.5947
2022-05-10,3.5938
2022-05-11,3.5813
2022-05-12,3.5879
2022-05-13,3.6118
2022-05-14,3.6167
2022-05-15,3.5919
2022-05-16,3.5788
2022-05-17,3.5742
2022-05-18,3.5894
2022-05-19,3.5759
2022-05-20,3.5634
2022-05-21,3.5429
2022-05-22,3.5687
2022-05-23,3.595
2022-05-24,3.6048
2022-05-25,3.6168
2022-05-26,3.629
2022-05-27,3.6352
2022-05-28,3.6613
2022-05-29,3.6538
2022-05-30,3.6477
2022-05-31,3.6415
2022-06-01,3.6406
2022-06-02,3.6626
2022-06-03,3.6609
2022-06-04,3.6877
2022-06-05,3.7055
2022-06-06,3.7084
2022-06-07,3.7009
2022-06-08,3.7229
2022-06-09,3.7317
2022-06-10,3.743
2022-06-11,3.77
2022-06-12,3.7565
2022-06-13,3.7624
2022-06-14,3.75
2022-06-15,3.743
2022-06-16,3.7557
2022-06-17,3.7607
2022-06-18,3.757
2022-06-19,3.7506
2022-06-20,3.7609
2022-06-21,3.7535
2022-06-22,3.7741
2022-06-23,3.7503
2022-06-24,3.754
2022-06-25,3.7803
2022-06-26,3.7633
2022-06-27,3.7363
2022-06-28,3.7201
2022-06-29,3.706
2022-06-30,3.7316
2022-07-01,3.7359
2022-07-02,3.721
2022-07-03,3.7034
2022-07-04,3.7304
2022-07-05,3.718
2022-07-06,3.6987
2022-07-07,3.7068
2022-07-08,3.6907
2022-07-09,3.6832
2022-07-10,3.668
2022-07-11,3.6623
2022-07-12,3.6455
2022-07-13,3.6189
2022-07-14,3.5959
2022-07-15,3.5899
2022-07-16,3.6051
2022-07-17,3.5909
2022-07-18,3.6118
2022-07-19,3.6177
2022-07-20,3.6101
2022-07-21,3.6112
2022-07-22,3.6251
2022-07-23,3.6513
2022-07-24,3.6312
2022-07-25,3.6151
2022-07-26,3.6025
2022-07-27,3.6139
2022-07-28,3.629
2022-07-29,3.6099
2022-07-30,3.6357
2022-07-31,3.6271
2022-08-01,3.6411
2022-08-02,3.6628
2022-08-03,3.6601
2022-08-04,3.6379
2022-08-05,3.6115
2022-08-06,3.6359
2022-08-07,3.6101
2022-08-08,3.6208
2022-08-09,3.6358
2022-08-10,3.6405
2022-08-11,3.636
2022-08-12,3.6541
2022-08-13,3.6667
2022-08-14,3.6561
2022-08-15,3.6438
2022-08-16,3.6577
2022-08-17,3.6716
2022-08-18,3.6599
2022-08-19,3.6807
2022-08-20,3.6831
2022-08-21,3.6723
2022-08-22,3.6455
2022-08-23,3.6354
2022-08-24,3.6237
2022-08-25,3.6286
2022-08-26,3.6049
2022-08-27,3.6205
2022-08-28,3.5948
2022-08-29,3.5886
2022-08-30,3.5685
2022-08-31,3.5853
2022-09-01,3.6114
2022-09-02,3.6265
2022-09-03,3.6156
2022-09-04,3.6415
2022-09-05,3.6632
2022-09-06,3.6815
2022-09-07,3.6656
2022-09-08,3.6796
2022-09-09,3.6575
2022-09-10,3.675
2022-09-11,3.656
2022-09-12,3.6822
2022-09-13,3.687
2022-09-14,3.6701
2022-09-15,3.6717
2022-09-16,3.6687
2022-09-17,3.6439
2022-09-18,3.6379
2022-09-19,3.614
2022-09-20,3.6057
2022-09-21,3.5804
2022-09-22,3.5802
2022-09-23,3.5831
2022-09-24,3.5791
2022-09-25,3.5969
2022-09-26,3.5749
2022-09-27,3.5907
2022-09-28,3.5769
2022-09-29,3.5716
2022-09-30,3.5621
2022-10-01,3.5618
2022-10-02,3.5459
2022-10-03,3.5721
2022-10-04,3.5558
2022-10-05,3.5631
2022-10-06,3.5642
2022-10-07,3.5482
2022-10-08,3.5535
2022-10-09,3.5684
2022-10-10,3.5751
2022-10-11,3.551
2022-10-12,3.573
2022-10-13,3.5848
2022-10-14,3.6029
2022-10-15,3.6001
2022-10-16,3.5815
2022-10-17,3.6049
2022-10-18,3.618
2022-10-19,3.6083
2022-10-20,3.6279
2022-10-21,3.6467
2022-10-22,3.6452
2022-10-23,3.6438
2022-10-24,3.6583
2022-10-25,3.6744
2022-10-26,3.6917
2022-10-27,3.7096
2022-10-28,3.7316
2022-10-29,3.7145
2022-10-30,3.7224
2022-10-31,3.7007
2022-11-01,3.7201
2022-11-02,3.7162
2022-11-03,3.7078
2022-11-04,3.7204
2022-11-05,3.7012
2022-11-06,3.6798
2022-11-07,3.6621
2022-11-08,3.6395
2022-11-09,3.6528
2022-11-10,3.6373
2022-11-11,3.6462
2022-11-12,3.6238
2022-11-13,3.6406
2022-11-14,3.6355
2022-11-15,3.6193
2022-11-16,3.6428
2022-11-17,3.6217
2022-11-18,3.6027
2022-11-19,3.5913
2022-11-20,3.5899
2022-11-21,3.6129
2022-11-22,3.609
2022-11-23,3.6066
2022-11-24,3.6031
2022-11-25,3.5807
2022-11-26,3.5988
2022-11-27,3.6043
2022-11-28,3.6218
2022-11-29,3.6496
2022-11-30,3.6524
2022-12-01,3.6541
2022-12-02,3.6675
2022-12-03,3.6703
2022-12-04,3.6778
2022-12-05,3.6687
2022-12-06,3.6885
2022-12-07,3.6755
2022-12-08,3.6929
2022-12-09,3.7144
2022-12-10,3.7113
2022-12-11,3.706
2022-12-12,3.7088
2022-12-13,3.711
2022-12-14,3.7221
2022-12-15,3.7301
2022-12-16,3.7151
2022-12-17,3.6955
2022-12-18,3.7107
2022-12-19,3.6888
2022-12-20,3.6982
2022-12-21,3.6819
2022-12-22,3.6947
2022-12-23,3.6744
2022-12-24,3.6905
2022-12-25,3.6659
2022-12-26,3.6774
2022-12-27,3.6815
2022-12-28,3.6896
2022-12-29,3.7047
2022-12-30,3.7015
2022-12-31,3.6921
2023-01-01,3.7015
2023-01-02,3.727
2023-01-03,3.7191
2023-01-04,3.7029
2023-01-05,3.6833
2023-01-06,3.6614
2023-01-07,3.6426
2023-01-08,3.6315
2023-01-09,3.6425
2023-01-10,3.6244
2023-01-11,3.6453
2023-01-12,3.6426
2023-01-13,3.6669
2023-01-14,3.6818
2023-01-15,3.663
2023-01-16,3.6627
2023-01-17,3.6371
2023-01-18,3.6452
2023-01-19,3.6603
2023-01-20,3.6461
2023-01-21,3.6481
2023-01-22,3.6643
2023-01-23,3.6395
2023-01-24,3.6594
2023-01-25,3.6569
2023-01-26,3.6796
2023-01-27,3.7074
2023-01-28,3.6996
2023-01-29,3.7112
2023-01-30,3.7363
2023-01-31,3.715
2023-02-01,3.7214
2023-02-02,3.7116
2023-02-03,3.7191
2023-02-04,3.6993
2023-02-05,3.6923
2023-02-06,3.7117
2023-02-07,3.6941
2023-02-08,3.6713
2023-02-09,3.6792
2023-02-10,3.6735
2023-02-11,3.6701
2023-02-12,3.6836
2023-02-13,3.6719
2023-02-14,3.6964
2023-02-15,3.6743
2023-02-16,3.6861
2023-02-17,3.7099
2023-02-18,3.7079
2023-02-19,3.6965
2023-02-20,3.6881
2023-02-21,3.6997
2023-02-22,3.6963
2023-02-23,3.6737
2023-02-24,3.687
2023-02-25,3.6743
2023-02-26,3.6616
2023-02-27,3.6424
2023-02-28,3.6657
2023-03-01,3.6573
2023-03-02,3.6436
2023-03-03,3.6356
2023-03-04,3.6495
2023-03-05,3.6293
2023-03-06,3.6276
2023-03-07,3.6187
2023-03-08,3.6135
2023-03-09,3.5896
2023-03-10,3.5883
2023-03-11,3.5732
2023-03-12,3.5836
2023-03-13,3.606
2023-03-14,3.6061
2023-03-15,3.6264
2023-03-16,3.6259
2023-03-17,3.6463
2023-03-18,3.672
2023-03-19,3.698
2023-03-20,3.6869
2023-03-21,3.7124
2023-03-22,3.728
2023-03-23,3.7166
2023-03-24,3.696
2023-03-25,3.6856
2023-03-26,3.6859
2023-03-27,3.706
2023-03-28,3.6954
2023-03-29,3.6751
2023-03-30,3.6589
2023-03-31,3.6733
2023-04-01,3.6511
2023-04-02,3.6729
2023-04-03,3.6775
2023-04-04,3.6595
2023-04-05,3.6632
2023-04-06,3.667
2023-04-07,3.6619
2023-04-08,3.6462
2023-04-09,3.6368
2023-04-10,3.6216
2023-04-11,3.6236
2023-04-12,3.6145
2023-04-13,3.6214
2023-04-14,3.6204
2023-04-15,3.6273
2023-04-16,3.6148
2023-04-17,3.6417
2023-04-18,3.6401
2023-04-19,3.6315
2023-04-20,3.6428
2023-04-21,3.6465
2023-04-22,3.6226
2023-04-23,3.5982
2023-04-24,3.6189
2023-04-25,3.6116
2023-04-26,3.6379
2023-04-27,3.6572
2023-04-28,3.6748
2023-04-29,3.6902
2023-04-30,3.7003
2023-05-01,3.7111
2023-05-02,3.7139
2023-05-03,3.7146
2023-05-04,3.7292
2023-05-05,3.7034
2023-05-06,3.6839
2023-05-07,3.6901
2023-05-08,3.6934
2023-05-09,3.6716
2023-05-10,3.6701
2023-05-11,3.6954
2023-05-12,3.6982
2023-05-13,3.698
2023-05-14,3.7104
2023-05-15,3.7198
2023-05-16,3.7002
2023-05-17,3.7277
2023-05-18,3.7059
2023-05-19,3.7064
2023-05-20,3.6997
2023-05-21,3.6948
2023-05-22,3.6824
2023-05-23,3.6874
2023-05-24,3.683
2023-05-25,3.6777
2023-05-26,3.6854
2023-05-27,3.6691
2023-05-28,3.657
2023-05-29,3.6475
2023-05-30,3.6469
2023-05-31,3.6479
2023-06-01,3.6459
2023-06-02,3.624
2023-06-03,3.6011
2023-06-04,3.5762
2023-06-05,3.5898
2023-06-06,3.5721
2023-06-07,3.5801
2023-06-08,3.5654
2023-06-09,3.5699
2023-06-10,3.5531
2023-06-11,3.5797
2023-06-12,3.5538
2023-06-13,3.5624
2023-06-14,3.5706
2023-06-15,3.5549
2023-06-16,3.5525
2023-06-17,3.5334
2023-06-18,3.5189
2023-06-19,3.493
2023-06-20,3.491
2023-06-21,3.484
2023-06-22,3.5011
2023-06-23,3.4975
2023-06-24,3.4878
2023-06-25,3.5106
2023-06-26,3.4851
2023-06-27,3.5069
2023-06-28,3.5035
2023-06-29,3.5115
2023-06-30,3.5159
2023-07-01,3.5243
2023-07-02,3.5133
2023-07-03,3.5204
2023-07-04,3.5344
2023-07-05,3.531
2023-07-06,3.5417
2023-07-07,3.5481
2023-07-08,3.5741
2023-07-09,3.561
2023-07-10,3.5639
2023-07-11,3.5698
2023-07-12,3.5803
2023-07-13,3.5907
2023-07-14,3.6
2023-07-15,3.5815
2023-07-16,3.5868
2023-07-17,3.5668
2023-07-18,3.541
2023-07-19,3.5568
2023-07-20,3.5579
2023-07-21,3.5504
2023-07-22,3.5536
2023-07-23,3.5294
2023-07-24,3.551
2023-07-25,3.5472
2023-07-26,3.5372
2023-07-27,3.551
2023-07-28,3.5343
2023-07-29,3.5357
2023-07-30,3.5486
2023-07-31,3.5374
2023-08-01,3.5282
2023-08-02,3.5246
2023-08-03,3.5476
2023-08-04,3.5493
2023-08-05,3.5629
2023-08-06,3.5838
2023-08-07,3.5798
2023-08-08,3.5658
2023-08-09,3.5828
2023-08-10,3.5909
2023-08-11,3.5993
2023-08-12,3.589
2023-08-13,3.6031
2023-08-14,3.6307
2023-08-15,3.6465
2023-08-16,3.6535
2023-08-17,3.629
2023-08-18,3.6225
2023-08-19,3.6251
2023-08-20,3.6235
2023-08-21,3.6025
2023-08-22,3.6165
2023-08-23,3.6338
2023-08-24,3.6351
2023-08-25,3.62
2023-08-26,3.5969
2023-08-27,3.6073
2023-08-28,3.5817
2023-08-29,3.5654
2023-08-30,3.5675
2023-08-31,3.5924
2023-09-01,3.6132
2023-09-02,3.6122
2023-09-03,3.6038
2023-09-04,3.6219
2023-09-05,3.6088
2023-09-06,3.5933
2023-09-07,3.5708
2023-09-08,3.5903
2023-09-09,3.6151
2023-09-10,3.6216
2023-09-11,3.6092
2023-09-12,3.5862
2023-09-13,3.596
2023-09-14,3.5985
2023-09-15,3.5785
2023-09-16,3.5956
2023-09-17,3.5716
2023-09-18,3.5663
2023-09-19,3.5433
2023-09-20,3.5462
2023-09-21,3.5223
2023-09-22,3.5407
2023-09-23,3.5146
2023-09-24,3.4907
2023-09-25,3.5155
2023-09-26,3.4952
2023-09-27,3.506
2023-09-28,3.5201
2023-09-29,3.5453
2023-09-30,3.5603
2023-10-01,3.5849
2023-10-02,3.5865
2023-10-03,3.5774
2023-10-04,3.6043
2023-10-05,3.5882
2023-10-06,3.595
2023-10-07,3.6075
2023-10-08,3.5964
2023-10-09,3.605
2023-10-10,3.6043
2023-10-11,3.6131
2023-10-12,3.5991
2023-10-13,3.6042
2023-10-14,3.6025
2023-10-15,3.6171
2023-10-16,3.6206
2023-10-17,3.6109
2023-10-18,3.5853
2023-10-19,3.5724
2023-10-20,3.5895
2023-10-21,3.6159
2023-10-22,3.6373
2023-10-23,3.6453
2023-10-24,3.6212
2023-10-25,3.6142
2023-10-26,3.5904
2023-10-27,3.5784
2023-10-28,3.5734
2023-10-29,3.5504
2023-10-30,3.5721
2023-10-31,3.5502
2023-11-01,3.5367
2023-11-02,3.5411
2023-11-03,3.5342
2023-11-04,3.5193
2023-11-05,3.5051
2023-11-06,3.483
2023-11-07,3.4711
2023-11-08,3.4905
2023-11-09,3.4672
2023-11-10,3.446
2023-11-11,3.4708
2023-11-12,3.4503
2023-11-13,3.473
2023-11-14,3.4639
2023-11-15,3.4765
2023-11-16,3.4749
2023-11-17,3.4874
2023-11-18,3.4876
2023-11-19,3.5046
2023-11-20,3.5184
2023-11-21,3.5226
2023-11-22,3.5027
2023-11-23,3.516
2023-11-24,3.5331
2023-11-25,3.5575
2023-11-26,3.5628
2023-11-27,3.5378
2023-11-28,3.5239
2023-11-29,3.5184
2023-11-30,3.5324
2023-12-01,3.547
2023-12-02,3.5565
2023-12-03,3.5428
2023-12-04,3.5481
2023-12-05,3.5357
2023-12-06,3.5299
2023-12-07,3.5143
2023-12-08,3.5406
2023-12-09,3.5322
2023-12-10,3.5235
2023-12-11,3.5233
2023-12-12,3.5225
2023-12-13,3.5383
2023-12-14,3.5462
2023-12-15,3.5603
2023-12-16,3.5569
2023-12-17,3.5512
2023-12-18,3.556
2023-12-19,3.581
2023-12-20,3.5743
2023-12-21,3.5939
2023-12-22,3.5866
2023-12-23,3.6043
2023-12-24,3.6037
2023-12-25,3.5779
2023-12-26,3.5693
2023-12-27,3.577
2023-12-28,3.5645
2023-12-29,3.5486
2023-12-30,3.5689
2023-12-31,3.5656
2024-01-01,3.5656
2024-01-02,3.5927
2024-01-03,3.5696
2024-01-04,3.5661
2024-01-05,3.5864
2024-01-06,3.6057
2024-01-07,3.5847
2024-01-08,3.5818
2024-01-09,3.5824
2024-01-10,3.5857
2024-01-11,3.5651
2024-01-12,3.5887
2024-01-13,3.6151
2024-01-14,3.6216
2024-01-15,3.6241
2024-01-16,3.6103
2024-01-17,3.5911
2024-01-18,3.5931
2024-01-19,3.5783
2024-01-20,3.5673
2024-01-21,3.5483
2024-01-22,3.5732
2024-01-23,3.561
2024-01-24,3.5872
2024-01-25,3.5973
2024-01-26,3.5772
2024-01-27,3.5536
2024-01-28,3.5405
2024-01-29,3.5249
2024-01-30,3.5049
2024-01-31,3.527
2024-02-01,3.5104
2024-02-02,3.4933
2024-02-03,3.4768
2024-02-04,3.4691
2024-02-05,3.4629
2024-02-06,3.4466
2024-02-07,3.4268
2024-02-08,3.451
2024-02-09,3.46
2024-02-10,3.4595
2024-02-11,3.454
2024-02-12,3.4397
2024-02-13,3.4208
2024-02-14,3.428
2024-02-15,3.4482
2024-02-16,3.4458
2024-02-17,3.4623
2024-02-18,3.4586
2024-02-19,3.449
2024-02-20,3.4539
2024-02-21,3.4651
2024-02-22,3.4731
2024-02-23,3.4713
2024-02-24,3.4579
2024-02-25,3.4454
2024-02-26,3.4543
2024-02-27,3.4589
2024-02-28,3.4543
2024-02-29,3.4738
2024-03-01,3.473
2024-03-02,3.4958
2024-03-03,3.506
2024-03-04,3.5026
2024-03-05,3.499
2024-03-06,3.5093
2024-03-07,3.5041
2024-03-08,3.4854
2024-03-09,3.5033
2024-03-10,3.496
2024-03-11,3.4743
2024-03-12,3.4788
2024-03-13,3.4527
2024-03-14,3.4661
2024-03-15,3.4877
2024-03-16,3.5101
2024-03-17,3.5006
2024-03-18,3.5104
2024-03-19,3.531
2024-03-20,3.5237
2024-03-21,3.5232
2024-03-22,3.5093
2024-03-23,3.4865
2024-03-24,3.5004
2024-03-25,3.5128
2024-03-26,3.5125
2024-03-27,3.5356
2024-03-28,3.5531
2024-03-29,3.5717
2024-03-30,3.5632
2024-03-31,3.5425
2024-04-01,3.5689
2024-04-02,3.5499
2024-04-03,3.5693
2024-04-04,3.5605
2024-04-05,3.5713
2024-04-06,3.5707
2024-04-07,3.5859
2024-04-08,3.5675
2024-04-09,3.5827
2024-04-10,3.5653
2024-04-11,3.5511
2024-04-12,3.5474
2024-04-13,3.537
2024-04-14,3.5126
2024-04-15,3.5266
2024-04-16,3.5365
2024-04-17,3.5152
2024-04-18,3.5411
2024-04-19,3.5337
2024-04-20,3.5378
2024-04-21,3.5364
2024-04-22,3.51
2024-04-23,3.5037
2024-04-24,3.4795
2024-04-25,3.4573
2024-04-26,3.4565
2024-04-27,3.4801
2024-04-28,3.5008
2024-04-29,3.5208
2024-04-30,3.5024
2024-05-01,3.5128
2024-05-02,3.5186
2024-05-03,3.5086
2024-05-04,3.4863
2024-05-05,3.4649
2024-05-06,3.4519
2024-05-07,3.4665
2024-05-08,3.4737
2024-05-09,3.4948
2024-05-10,3.5141
2024-05-11,3.5119
2024-05-12,3.5155
2024-05-13,3.5189
2024-05-14,3.5073
2024-05-15,3.4868
2024-05-16,3.4623
2024-05-17,3.4657
2024-05-18,3.4774
2024-05-19,3.4673
2024-05-20,3.4649
2024-05-21,3.4701
2024-05-22,3.4646
2024-05-23,3.454
2024-05-24,3.4487
2024-05-25,3.4472
2024-05-26,3.466
2024-05-27,3.4911
2024-05-28,3.4968
2024-05-29,3.4794
2024-05-30,3.4835
2024-05-31,3.4783
2024-06-01,3.4744
2024-06-02,3.4665
2024-06-03,3.4704
2024-06-04,3.4659
2024-06-05,3.466
2024-06-06,3.4633
2024-06-07,3.4806
2024-06-08,3.4696
2024-06-09,3.492
2024-06-10,3.5159
2024-06-11,3.4978
2024-06-12,3.5212
2024-06-13,3.5158
2024-06-14,3.5369
2024-06-15,3.5534
2024-06-16,3.5367
2024-06-17,3.551
2024-06-18,3.5504
2024-06-19,3.5453
2024-06-20,3.5629
2024-06-21,3.5763
2024-06-22,3.5944
2024-06-23,3.5916
2024-06-24,3.5763
2024-06-25,3.5736
2024-06-26,3.5798
2024-06-27,3.5767
2024-06-28,3.5878
2024-06-29,3.5616
2024-06-30,3.5759
2024-07-01,3.5856
2024-07-02,3.5998
2024-07-03,3.6201
2024-07-04,3.6205
2024-07-05,3.611
2024-07-06,3.5929
2024-07-07,3.5984
2024-07-08,3.6158
2024-07-09,3.6124
2024-07-10,3.5903
2024-07-11,3.5943
2024-07-12,3.5745
2024-07-13,3.5721
2024-07-14,3.5889
2024-07-15,3.5697
2024-07-16,3.5558
2024-07-17,3.5333
2024-07-18,3.5098
2024-07-19,3.5239
2024-07-20,3.5164
2024-07-21,3.4918
2024-07-22,3.4691
2024-07-23,3.4572
2024-07-24,3.4766
